443.877014,2572.276123
450.201019,784.441895
451.42807,8723.072266
452.331055,1695.019775
453.106049,3238.01001
455.256012,1130.22583
457.031067,7562.838379
457.89505,5394.621094
459.477997,858.116455
460.264069,30781.78516
461.294067,5096.281738
463.426056,67921.78125
464.375061,12760.85254
465.904053,132121.5625
466.743073,3357.027344
469.160004,1036.091553
471.182007,2601.503174
472.285004,948.337524
474.53302,1728.006958
475.19101,1838.793457
480.199005,4237.478027
481.218018,1623.061646
482.937073,7389.954102
483.894073,10906.42773
484.602051,1432.86731
485.486023,931.02356
487.65802,1981.90979
488.300995,1702.627197
491.789063,72683.24219
492.730072,47293
493.334015,5252.055176
494.383057,3664.013428
496.891052,24796.32813
497.719055,4135.932129
500.47406,10121.37207
501.233002,2321.174072
502.783997,2404.662109
504.304047,12260.46973
505.889069,363145.1563
507.028046,40105.76953
508.74707,18329.86328
525.231079,797.176575
529.187988,593.444336
535.187012,1545.756226
536.341003,3521.404297
538.415039,1399.569946
541.637085,9498.194336
544.432007,1614.217041
545.60907,5785.267578
546.751038,4278.588379
549.205994,1231.669067
551.408997,1740.981567
555.249023,4687.59082
558.095032,2510.872314
559.080017,830.277832
562.317993,586.960388
563.508057,2109.292969
566.310059,3775.408691
569.364075,2076.153809
571.084045,1586.230835
577.487061,2824.155029
578.239075,1639.145996
581.024048,4145.961426
585.570984,4345.301758
587.440002,1369.095703
590.294006,3398.131592
592.242981,3040.333496
593.161072,3871.510742
596.142029,1885.268188
597.96106,14122.18457
599.216003,4748.789551
600.157043,3508.452148
601.580078,5978.981934
602.435059,992.526917
605.43103,2291.908447
606.021057,2458.402344
607.271057,13967.13379
608.299072,7696.98584
609.473022,1761.179565
610.088074,1621.332764
613.328064,1670.268921
614.370056,17999.31641
615.357056,41205.03516
616.229065,1718.070313
618.283081,3430.944824
619.205078,4820.195801
625.265076,123992.7734
626.263062,60155.70313
627.402039,14449.64746
628.328003,3907.705078
632.362,1178.745361
633.163086,5998.159668
634.532043,4588.620117
635.400085,3422.888428
638.397034,1974.119263
646.290039,1327.900513
647.127991,851.065674
651.413025,2517.852783
652.510071,3896.929688
654.656067,10710.2793
655.358032,3085.231934
662.468018,1596.15918
665.423035,3295.131592
666.319031,2298.794189
667.364014,1908.493042
670.562012,1505.888672
671.472046,3532.993896
672.356079,8469.80957
680.247009,2148.663086
681.600037,11395.82031
682.623047,5587.605957
684.064026,2268.284668
684.674011,3023.564941
687.449036,2123.430176
688.328979,694.266113
689.268066,6479.038086
690.522034,65931.89844
691.687073,16061.71484
692.482056,4707.692871
693.528076,4951.705078
694.19104,2632.136475
696.21698,7037.593262
697.436035,5363.424316
698.408081,84589.39063
699.502075,17986.39453
704.416077,7549.640137
707.210999,488.439301
714.309998,1823.231079
715.447021,7092.633301
716.407043,73628.76563
717.495056,12271.75879
718.416077,4786.052246
719.484009,942.146179
721.358032,4660.812012
733.280029,963.920349
734.132996,775.147705
737.08905,6081.831543
738.308044,1135.038208
742.554016,944.234741
744.684998,1135.59314
747.366028,3699.900635
748.220032,2580.722656
759.575989,1422.346313
760.346985,13894.0166
761.488037,4310.618164
762.287048,3139.831055
765.455994,7546.305664
766.447998,6077.975098
770.73999,3844.707031
772.60498,1077.010986
775.535034,1019.903198
777.390015,1330.005249
778.368042,954.632385
781.416077,6108.902344
782.489014,3261.416992
783.439087,5745.125488
784.968079,3323.705078
789.520996,1260.157959
790.27301,1729.574097
792.093994,3015.309814
793.531982,1246.385742
794.276001,987.737183
799.328979,1364.290771
800.879028,930.58374
807.309082,1132.556152
819.338013,1904.075806
820.411011,3548.102783
824.195984,1427.74353
828.676025,549.338135
829.403015,1872.09668
834.502991,2653.47998
835.544983,12857.36231
836.264038,1033.520874
837.390991,2458.298828
839.486084,6782.561523
840.909058,1520.558228
842.512024,2515.377686
844.502991,2688.871094
845.465027,4458.742676
846.276062,11999.2666
850.601013,2526.493408
851.478027,1728.920166
852.353027,1453.162598
853.351013,3475.100586
854.457031,75934.30469
855.387085,11239.29785
856.353088,63114.05078
857.324036,22566.63281
858.320068,10559.9043
859.452026,1147.92627
861.325989,4098.864258
862.410034,13159.33496
863.462036,159875.9844
864.390076,17179.30859
865.534058,2203.050049
866.459045,2925.493408
868.320984,1828.368408
869.502991,3554.709961
870.468994,3369.689941
871.310059,2340.402832
872.578003,2390.198242
873.528992,1873.2323
878.671997,856.171631
879.46698,1353.133301
880.189026,1360.135864
881.507996,17599.90039
882.674011,751.434692
883.66803,769.988525
886.531006,1400.775513
888.22998,1553.27063
898.343018,1632.543945
899.380005,799.082886
907.302002,679.862
908.403015,4007.914063
909.34198,1313.999878
910.471008,1335.42688
912.343994,683.236694
913.49408,8206.987305
915.127991,946.502808
923.432007,867.853577
925.5,72840.50781
926.473083,84069.23438
927.539063,13868.58008
928.588013,1558.610229
929.27301,4615.711914
930.48407,79957.82031
931.468079,59192.60938
932.469055,5575.66748
936.432007,5919.382324
937.397034,3136.814697
940.614014,1049.644409
941.564026,3824.149414
947.263,790.29071
949.609009,809.190796
954.328003,1087.700928
958.471985,2337.38916
959.21698,912.325806
994.956055,1202.69812
